event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,external-temperature,gps:dop,gps:fix-type-raw,height-raw,manually-marked-outlier,mortality-status,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
15727039214,true,2020-04-17 20:00:38.000,-78.4353339,-0.5528909,,13.0,1.0,"val. GPS-3D","3670,80",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785465.8959964726,9938827.241554683,"17S","Ecuador Time",2020-04-17 15:00:38.000
15727039215,true,2020-04-17 22:00:12.000,-78.4353299,-0.5529462,,9.0,1.2,"val. GPS-3D","3658,70",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785466.3388802016,9938821.122876102,"17S","Ecuador Time",2020-04-17 17:00:12.000
15727039216,true,2020-04-18 00:00:23.000,-78.4353027,-0.5528897,,6.0,1.0,"val. GPS-3D","3683,76",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785469.3711758477,9938827.372822667,"17S","Ecuador Time",2020-04-17 19:00:23.000
15727039217,true,2020-04-18 02:00:38.000,-78.4353271,-0.5528903,,6.0,1.0,"val. GPS-3D","3677,08",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785466.6534235425,9938827.307612333,"17S","Ecuador Time",2020-04-17 21:00:38.000
15727039218,true,2020-04-18 04:00:12.000,-78.4353331,-0.5527842,,7.0,1.0,"val. GPS-3D","3650,29",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785465.9902043452,9938839.04698553,"17S","Ecuador Time",2020-04-17 23:00:12.000
15727039219,true,2020-04-18 06:00:37.000,-78.4353199,-0.5528726,,6.0,1.0,"val. GPS-3D","3673,14",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785467.4562212168,9938829.265623812,"17S","Ecuador Time",2020-04-18 01:00:37.000
15727039220,true,2020-04-18 08:00:12.000,-78.4353375,-0.5528546,,6.0,1.6,"val. GPS-3D","3672,72",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785465.4967567654,9938831.258021683,"17S","Ecuador Time",2020-04-18 03:00:12.000
15727039221,true,2020-04-18 10:00:16.000,-78.4353163,-0.5528908,,5.0,1.0,"val. GPS-3D","3671,20",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785467.8563264688,9938827.25177154,"17S","Ecuador Time",2020-04-18 05:00:16.000
15727039222,true,2020-04-18 12:00:38.000,-78.4353375,-0.5528726,,6.0,1.0,"val. GPS-3D","3672,74",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785465.4958960023,9938829.266471095,"17S","Ecuador Time",2020-04-18 07:00:38.000
15727039223,true,2020-04-18 14:00:11.000,-78.4353907,-0.552908,,15.0,1.2,"val. GPS-3D","3681,78",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785459.5686748045,9938825.352316175,"17S","Ecuador Time",2020-04-18 09:00:11.000
15727039224,true,2020-04-18 16:00:18.000,-78.4354595,-0.5528213,,19.0,1.8,"val. GPS-3D","3639,29",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785451.9097317832,9938834.948262785,"17S","Ecuador Time",2020-04-18 11:00:18.000
15727039225,true,2020-04-18 18:00:38.000,-78.4353303,-0.552891,,19.0,1.0,"val. GPS-3D","3668,84",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785466.2969672995,9938827.2303172,"17S","Ecuador Time",2020-04-18 13:00:38.000
15727039226,true,2020-04-18 20:00:10.000,-78.4353023,-0.5528545,,15.0,1.0,"val. GPS-3D","3673,53",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785469.417412011,9938831.267391335,"17S","Ecuador Time",2020-04-18 15:00:10.000
15727039227,true,2020-04-18 22:00:13.000,-78.4353091,-0.5528008,,11.0,2.2,"val. GPS-3D","3667,19",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785468.662581423,9938837.209178073,"17S","Ecuador Time",2020-04-18 17:00:13.000
15727039228,true,2020-04-19 00:00:38.000,-78.4353483,-0.5528902,,6.0,1.0,"val. GPS-3D","3678,64",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785464.2921275226,9938827.319697125,"17S","Ecuador Time",2020-04-18 19:00:38.000
15727039229,true,2020-04-19 02:00:09.000,-78.4354227,-0.5529796,,5.0,1.0,"val. GPS-3D","3689,29",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785456.0010230769,9938817.431911599,"17S","Ecuador Time",2020-04-18 21:00:09.000
15727039230,true,2020-04-19 04:00:11.000,-78.4354035,-0.5528024,,5.0,1.2,"val. GPS-3D","3648,71",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785458.1480334271,9938837.036695248,"17S","Ecuador Time",2020-04-18 23:00:11.000
15727039231,true,2020-04-19 06:00:33.000,-78.4353411,-0.5528725,,5.0,1.0,"val. GPS-3D","3674,70",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785465.0949251762,9938829.277708571,"17S","Ecuador Time",2020-04-19 01:00:33.000
15727039232,true,2020-04-19 08:00:11.000,-78.4353515,-0.5528367,,5.0,1.0,"val. GPS-3D","3670,34",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785463.9382631287,9938833.239182029,"17S","Ecuador Time",2020-04-19 03:00:11.000
15727039233,true,2020-04-19 10:00:13.000,-78.4352776,-0.552909,,4.0,1.0,"val. GPS-3D","3670,07",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785472.1659439821,9938825.236229371,"17S","Ecuador Time",2020-04-19 05:00:13.000
15727039234,true,2020-04-19 12:00:16.000,-78.4352524,-0.5529102,,5.0,1.0,"val. GPS-3D","3656,35",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785474.9727159985,9938825.102246055,"17S","Ecuador Time",2020-04-19 07:00:16.000
15727039235,true,2020-04-19 14:00:23.000,-78.4352276,-0.5522959,,16.0,1.8,"val. GPS-3D","3652,18",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785477.7643559594,9938893.068253772,"17S","Ecuador Time",2020-04-19 09:00:23.000
15727039236,true,2020-04-19 16:00:38.000,-78.4352951,-0.552891,,18.0,1.4,"val. GPS-3D","3669,65",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785470.2176177627,9938827.228622565,"17S","Ecuador Time",2020-04-19 11:00:38.000
15727039237,true,2020-04-19 18:00:11.000,-78.4353679,-0.5527671,,17.0,1.6,"val. GPS-3D","3639,27",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785462.1149243595,9938840.940633573,"17S","Ecuador Time",2020-04-19 13:00:11.000
15727039238,true,2020-04-19 20:00:17.000,-78.4353235,-0.5528543,,16.0,1.0,"val. GPS-3D","3675,08",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785467.0561207167,9938831.290540239,"17S","Ecuador Time",2020-04-19 15:00:17.000
15727039239,true,2020-04-19 22:00:26.000,-78.435296,-0.552835,,13.0,1.2,"val. GPS-3D","3689,98",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785470.1200518286,9938833.424601259,"17S","Ecuador Time",2020-04-19 17:00:26.000
15727039240,true,2020-04-20 00:00:38.000,-78.4353623,-0.5528904,,8.0,1.0,"val. GPS-3D","3676,28",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785462.7327683954,9938827.298242776,"17S","Ecuador Time",2020-04-19 19:00:38.000
15727039241,true,2020-04-20 02:00:15.000,-78.4353307,-0.5528902,,6.0,1.0,"val. GPS-3D","3679,04",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785466.2524527132,9938827.318849817,"17S","Ecuador Time",2020-04-19 21:00:15.000
15727039242,true,2020-04-20 04:00:16.000,-78.4352712,-0.5528714,,4.0,1.0,"val. GPS-3D","3686,50",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785472.8805877119,9938829.396049354,"17S","Ecuador Time",2020-04-19 23:00:16.000
15727039243,true,2020-04-20 06:00:38.000,-78.4353235,-0.5528905,,3.0,1.0,"val. GPS-3D","3675,12",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785467.0543895895,9938827.28531068,"17S","Ecuador Time",2020-04-20 01:00:38.000
15727039244,true,2020-04-20 08:00:10.000,-78.4353303,-0.5528549,,2.0,1.0,"val. GPS-3D","3668,81",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785466.2986936419,9938831.224482568,"17S","Ecuador Time",2020-04-20 03:00:10.000
15727039245,true,2020-04-20 10:00:13.000,-78.4354787,-0.5529262,,2.0,1.0,"val. GPS-3D","3679,79",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785449.7661792536,9938823.342873985,"17S","Ecuador Time",2020-04-20 05:00:13.000
15727039246,true,2020-04-20 12:00:38.000,-78.4353551,-0.5528727,,3.0,1.0,"val. GPS-3D","3672,34",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785463.5355660359,9938829.256254204,"17S","Ecuador Time",2020-04-20 07:00:38.000
15727039247,true,2020-04-20 14:00:09.000,-78.4353971,-0.5528914,,13.0,1.0,"val. GPS-3D","3665,28",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785458.85662316,9938827.189276412,"17S","Ecuador Time",2020-04-20 09:00:09.000
15727039248,true,2020-04-20 16:00:10.000,-78.4352396,-0.5529796,,24.0,1.2,"val. GPS-3D","3689,38",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785476.3950878086,9938817.42309526,"17S","Ecuador Time",2020-04-20 11:00:10.000
15727039249,true,2020-04-20 18:00:37.000,-78.4353479,-0.5528911,,23.0,1.0,"val. GPS-3D","3668,44",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785464.3366373279,9938827.22010034,"17S","Ecuador Time",2020-04-20 13:00:37.000
15727039250,true,2020-04-20 20:00:10.000,-78.4353375,-0.5528365,,17.0,1.0,"val. GPS-3D","3672,70",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785465.4976222824,9938833.260636441,"17S","Ecuador Time",2020-04-20 15:00:10.000
15727039251,true,2020-04-20 22:00:15.000,-78.4353375,-0.5528546,,16.0,1.0,"val. GPS-3D","3672,72",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785465.4967567654,9938831.258021683,"17S","Ecuador Time",2020-04-20 17:00:15.000
15727039252,true,2020-04-21 00:00:36.000,-78.4353271,-0.5528723,,9.0,1.0,"val. GPS-3D","3677,06",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785466.6542843368,9938829.299162937,"17S","Ecuador Time",2020-04-20 19:00:36.000
15727039253,true,2020-04-21 02:00:16.000,-78.4353059,-0.5528724,,6.0,1.2,"val. GPS-3D","3675,50",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785469.0155803991,9938829.287078172,"17S","Ecuador Time",2020-04-20 21:00:16.000
15727039254,true,2020-04-21 04:00:15.000,-78.435264,-0.5528537,,4.0,1.0,"val. GPS-3D","3682,57",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785473.6833854136,9938831.354060922,"17S","Ecuador Time",2020-04-20 23:00:15.000
15727039255,true,2020-04-21 06:00:36.000,-78.4353307,-0.5528721,,3.0,1.0,"val. GPS-3D","3679,02",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785466.253318288,9938829.321464585,"17S","Ecuador Time",2020-04-21 01:00:36.000
15727039256,true,2020-04-21 08:00:11.000,-78.4353339,-0.5528366,,3.0,1.2,"val. GPS-3D","3670,75",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785465.8985931124,9938833.249398975,"17S","Ecuador Time",2020-04-21 03:00:11.000
15727039257,true,2020-04-21 10:00:15.000,-78.4353091,-0.5528912,,3.0,1.0,"val. GPS-3D","3667,29",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785468.658258569,9938827.207168229,"17S","Ecuador Time",2020-04-21 05:00:15.000
15727039258,true,2020-04-21 12:00:38.000,-78.4353515,-0.5528728,,3.0,1.0,"val. GPS-3D","3670,38",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785463.9365368576,9938829.245016728,"17S","Ecuador Time",2020-04-21 07:00:38.000
15727039259,true,2020-04-21 14:00:12.000,-78.4352312,-0.5528019,,14.0,1.2,"val. GPS-3D","3654,68",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785477.3391960375,9938837.083722401,"17S","Ecuador Time",2020-04-21 09:00:12.000
15727039260,true,2020-04-21 16:00:12.000,-78.4352076,-0.552908,,18.0,1.2,"val. GPS-3D","3681,87",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785479.962740295,9938825.343500867,"17S","Ecuador Time",2020-04-21 11:00:12.000
15727039261,true,2020-04-21 18:00:38.000,-78.4353267,-0.5528731,,17.0,1.0,"val. GPS-3D","3666,87",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785466.6987989233,9938829.210630322,"17S","Ecuador Time",2020-04-21 13:00:38.000
15727039262,true,2020-04-21 20:00:09.000,-78.4353339,-0.5528547,,19.0,1.2,"val. GPS-3D","3670,76",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785465.897727594,9938831.24678421,"17S","Ecuador Time",2020-04-21 15:00:09.000
15727039263,true,2020-04-21 22:00:24.000,-78.4353303,-0.552873,,16.0,1.0,"val. GPS-3D","3668,82",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785466.2978280938,9938829.2218678,"17S","Ecuador Time",2020-04-21 17:00:24.000
15727039264,true,2020-04-22 00:00:38.000,-78.4353375,-0.5528907,,10.0,1.0,"val. GPS-3D","3672,76",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785465.495030429,9938827.263856336,"17S","Ecuador Time",2020-04-21 19:00:38.000
15727039265,true,2020-04-22 02:00:10.000,-78.4353271,-0.5528903,,8.0,1.0,"val. GPS-3D","3677,08",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785466.6534235425,9938827.307612333,"17S","Ecuador Time",2020-04-21 21:00:10.000
15727039266,true,2020-04-22 04:00:17.000,-78.4353859,-0.5528205,,7.0,1.0,"val. GPS-3D","3649,13",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785460.1074931158,9938835.033233412,"17S","Ecuador Time",2020-04-21 23:00:17.000
15727039267,true,2020-04-22 06:00:38.000,-78.4353307,-0.5528902,,7.0,1.0,"val. GPS-3D","3679,04",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785466.2524527132,9938827.318849817,"17S","Ecuador Time",2020-04-22 01:00:38.000
15727039268,true,2020-04-22 08:00:10.000,-78.4353411,-0.5528182,,4.0,1.0,"val. GPS-3D","3674,64",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785465.0975217222,9938835.28555283,"17S","Ecuador Time",2020-04-22 03:00:10.000
15727039269,true,2020-04-22 10:00:16.000,-78.4353515,-0.552909,,3.0,1.0,"val. GPS-3D","3670,42",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785463.9348056914,9938825.239787254,"17S","Ecuador Time",2020-04-22 05:00:16.000
15727039270,true,2020-04-22 12:00:38.000,-78.4353587,-0.5528906,,5.0,1.2,"val. GPS-3D","3674,32",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785463.1337344314,9938827.275941124,"17S","Ecuador Time",2020-04-22 07:00:38.000
15727039271,true,2020-04-22 14:00:12.000,-78.4352524,-0.5528018,,15.0,1.0,"val. GPS-3D","3656,23",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785474.9778998066,9938837.095807068,"17S","Ecuador Time",2020-04-22 09:00:12.000
15727039272,true,2020-04-22 16:00:18.000,-78.4352356,-0.5528903,,20.0,1.2,"val. GPS-3D","3677,13",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785476.8448873544,9938827.303207196,"17S","Ecuador Time",2020-04-22 11:00:18.000
15727039273,true,2020-04-22 18:00:35.000,-78.4353547,-0.5528916,,21.0,1.2,"val. GPS-3D","3662,16",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785463.5792150542,9938827.165106857,"17S","Ecuador Time",2020-04-22 13:00:35.000
15727039274,true,2020-04-22 20:00:10.000,-78.4353515,-0.5528367,,19.0,1.0,"val. GPS-3D","3670,34",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785463.9382631287,9938833.239182029,"17S","Ecuador Time",2020-04-22 15:00:10.000
15727039275,true,2020-04-22 22:00:21.000,-78.4353651,-0.5528739,,20.0,1.2,"val. GPS-3D","3657,83",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785462.4216875352,9938829.123965573,"17S","Ecuador Time",2020-04-22 17:00:21.000
15727039276,true,2020-04-23 00:00:38.000,-78.4353231,-0.5528914,,16.0,1.0,"val. GPS-3D","3664,93",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785467.0988993924,9938827.185713891,"17S","Ecuador Time",2020-04-22 19:00:38.000
15727039277,true,2020-04-23 02:00:15.000,-78.4353519,-0.5528539,,14.0,1.2,"val. GPS-3D","3680,56",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785463.8928878079,9938831.336164078,"17S","Ecuador Time",2020-04-22 21:00:15.000
15727039278,true,2020-04-23 04:00:21.000,-78.4354067,-0.5528212,,13.0,1.4,"val. GPS-3D","3640,49",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785457.7907117684,9938834.95678544,"17S","Ecuador Time",2020-04-22 23:00:21.000
15727039279,true,2020-04-23 06:00:38.000,-78.4353447,-0.5528723,,11.0,1.0,"val. GPS-3D","3676,66",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785464.6939591334,9938829.30001022,"17S","Ecuador Time",2020-04-23 01:00:38.000
15727039280,true,2020-04-23 08:00:11.000,-78.4353515,-0.5528367,,11.0,1.4,"val. GPS-3D","3670,34",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785463.9382631287,9938833.239182029,"17S","Ecuador Time",2020-04-23 03:00:11.000
15727039281,true,2020-04-23 10:00:18.000,-78.4353903,-0.5528908,,10.0,1.6,"val. GPS-3D","3671,56",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785459.6140501916,9938827.255334068,"17S","Ecuador Time",2020-04-23 05:00:18.000
15727039282,true,2020-04-23 12:00:38.000,-78.4353587,-0.5528906,,10.0,1.2,"val. GPS-3D","3674,32",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785463.1337344314,9938827.275941124,"17S","Ecuador Time",2020-04-23 07:00:38.000
15727039283,true,2020-04-23 14:00:10.000,-78.4353583,-0.5528553,,15.0,1.2,"val. GPS-3D","3664,08",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785463.1799753418,9938831.18157379,"17S","Ecuador Time",2020-04-23 09:00:10.000
15727039284,true,2020-04-23 16:00:23.000,-78.4347554,-0.5528208,,19.0,1.4,"val. GPS-3D","3645,13",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785530.3339167424,9938834.969687697,"17S","Ecuador Time",2020-04-23 11:00:23.000
15727039285,true,2020-04-23 18:00:38.000,-78.4353515,-0.5528909,,23.0,1.2,"val. GPS-3D","3670,40",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785463.9356712886,9938827.242401991,"17S","Ecuador Time",2020-04-23 13:00:38.000
15727039286,true,2020-04-23 20:00:11.000,-78.4353411,-0.5528725,,25.0,1.2,"val. GPS-3D","3674,70",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785465.0949251762,9938829.277708571,"17S","Ecuador Time",2020-04-23 15:00:11.000
15727039287,true,2020-04-23 22:00:38.000,-78.4353479,-0.552873,,21.0,1.0,"val. GPS-3D","3668,42",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785464.3375028984,9938829.22271508,"17S","Ecuador Time",2020-04-23 17:00:38.000
15727039288,true,2020-04-24 00:00:23.000,-78.4353451,-0.5528714,,25.0,1.2,"val. GPS-3D","3686,86",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785464.6494493263,9938829.399607005,"17S","Ecuador Time",2020-04-23 19:00:23.000
15727039289,true,2020-04-24 02:00:18.000,-78.4351124,-0.5527816,,24.0,1.2,"val. GPS-3D","3679,82",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785490.5723637228,9938839.32403051,"17S","Ecuador Time",2020-04-23 21:00:18.000
15727039290,true,2020-04-24 04:00:25.000,-78.4353084,-0.5530659,,22.0,1.2,"val. GPS-3D","3736,90",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785468.7278700349,9938807.878029205,"17S","Ecuador Time",2020-04-23 23:00:25.000
15727039291,true,2020-04-24 06:00:38.000,-78.4353379,-0.5529079,,20.0,1.0,"val. GPS-3D","3682,98",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785465.4496550247,9938825.360838365,"17S","Ecuador Time",2020-04-24 01:00:38.000
15727039292,true,2020-04-24 08:00:15.000,-78.4354007,-0.5529093,,18.0,1.0,"val. GPS-3D","3667,26",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785458.454791555,9938825.208963402,"17S","Ecuador Time",2020-04-24 03:00:15.000
15727039293,true,2020-04-24 10:00:21.000,-78.435034,-0.5528017,,20.0,1.0,"val. GPS-3D","3657,13",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785499.3037622022,9938837.0963578,"17S","Ecuador Time",2020-04-24 05:00:21.000
15727039294,true,2020-04-24 12:00:37.000,-78.4353551,-0.5528546,,20.0,1.2,"val. GPS-3D","3672,32",,"Mortality no radius","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador",785463.5364315751,9938831.258868933,"17S","Ecuador Time",2020-04-24 07:00:37.000
